day,product_title,variant_title,total_sales,net_quantity
2018-05-03,Brownie,,210.000,7
2018-05-03,Sukker Croissant,,390.000,13
2018-05-03,Hindbærsnitte,,240.000,12
2018-05-03,Half Landbrød,,25.000,1
2018-05-03,Landbrød,,585.000,13
2018-05-03,Cookie,Dark,44.000,2
2018-05-03,Cookie,Bright,154.000,7
2018-05-03,Banana Bread,,150.000,5
2018-05-04,Half Landbrød,,125.000,5
2018-05-04,Sukker Croissant,,270.000,9
2018-05-04,Other brød,,96.000,2
2018-05-04,Landbrød,,1302.000,29
2018-05-04,Banana Bread,,328.000,11
2018-05-04,French Toast,,80.000,2
2018-05-04,Cookie,Dark,88.000,4
2018-05-04,Brownie,,180.000,6
2018-05-04,Cookie,Bright,286.000,13
2018-05-04,Hindbærsnitte,,420.000,21
2018-05-05,Hindbærsnitte,,180.000,9
2018-05-05,Other brød,,48.000,1
2018-05-05,Cookie,Bright,242.000,11
2018-05-05,Sukker Croissant,,420.000,14
2018-05-05,Half Landbrød,,75.000,3
2018-05-05,Landbrød,,1575.000,35
2018-05-05,Banana Bread,,360.000,12
2018-05-05,French Toast,,200.000,5
2018-05-05,Brownie,,30.000,1
2018-05-05,Cookie,Dark,110.000,5
2018-05-06,Cookie,Bright,242.000,11
2018-05-06,Cookie,Dark,110.000,5
2018-05-06,French Toast,,160.000,4
2018-05-06,Landbrød,,450.000,10
2018-05-06,Brownie,,60.000,2
2018-05-06,Sukker Croissant,,330.000,11
2018-05-06,Other brød,,48.000,1
2018-05-06,Banana Bread,,480.000,16
2018-05-06,Hindbærsnitte,,180.000,9
2018-05-07,Banana Bread,,180.000,6
2018-05-07,Other brød,,48.000,1
2018-05-07,Half Landbrød,,25.000,1
2018-05-07,Hindbærsnitte,,120.000,6
2018-05-07,Brownie,,60.000,2
2018-05-07,Sukker Croissant,,90.000,3
2018-05-07,Cookie,Dark,44.000,2
2018-05-07,Cookie,Bright,110.000,5
2018-05-07,Landbrød,,708.750,16
2018-05-07,French Toast,,40.000,1
2018-05-08,Sukker Croissant,,330.000,11
2018-05-08,Hindbærsnitte,,260.000,13
2018-05-08,Cookie,Dark,66.000,3
2018-05-08,Cookie,Bright,194.700,9
2018-05-08,Banana Bread,,120.000,4
2018-05-08,Landbrød,,1170.000,26
2018-05-08,Brownie,,150.000,5
2018-05-08,French Toast,,120.000,3
2018-05-09,Hindbærsnitte,,280.000,14
2018-05-09,Banana Bread,,240.000,8
2018-05-09,Brownie,,60.000,2
2018-05-09,Cookie,Bright,66.000,3
2018-05-09,Half Landbrød,,50.000,2
2018-05-09,Landbrød,,978.750,22
2018-05-09,Sukker Croissant,,210.000,7
2018-05-09,Cookie,Dark,22.000,1
2018-05-09,Other brød,,48.000,1
2018-05-09,French Toast,,120.000,3
2018-05-10,Brownie,,150.000,5
2018-05-10,Cookie,Dark,88.000,4
2018-05-10,Sukker Croissant,,390.000,13
2018-05-10,Half Landbrød,,50.000,2
2018-05-10,French Toast,,120.000,3
2018-05-10,Cookie,Bright,242.000,11
2018-05-10,Landbrød,,1170.000,26
2018-05-10,Hindbærsnitte,,160.000,8
2018-05-10,Banana Bread,,300.000,10
2018-05-11,Cookie,Bright,286.000,13
2018-05-11,Banana Bread,,180.000,6
2018-05-11,Hindbærsnitte,,200.000,10
2018-05-11,Cookie,Dark,132.000,6
2018-05-11,Sukker Croissant,,630.000,21
2018-05-11,Landbrød,,1068.750,24
2018-05-11,Brownie,,90.000,3
2018-05-11,French Toast,,200.000,5
2018-05-11,Other brød,,96.000,2
2018-05-11,Half Landbrød,,100.000,4
2018-05-12,Cookie,Bright,88.000,4
2018-05-12,Banana Bread,,270.000,9
2018-05-12,Hindbærsnitte,,280.000,14
2018-05-12,Arla Unika brød,,72.000,2
2018-05-12,Landbrød,,1080.000,24
2018-05-12,Other brød,,96.000,2
2018-05-12,Half Landbrød,,50.000,2
2018-05-12,Cookie,Dark,88.000,4
2018-05-12,French Toast,,280.000,7
2018-05-12,Brownie,,150.000,5
2018-05-12,Sukker Croissant,,420.000,14
2018-05-13,Cookie,Bright,242.000,11
2018-05-13,Hindbærsnitte,,180.000,9
2018-05-13,Banana Bread,,150.000,5
2018-05-13,Sukker Croissant,,420.000,14
2018-05-13,Brownie,,120.000,4
2018-05-13,French Toast,,280.000,7
2018-05-13,Cookie,Dark,88.000,4
2018-05-13,Landbrød,,720.000,16
2018-05-13,Half Landbrød,,100.000,4
2018-05-14,Brownie,,150.000,5
2018-05-14,Banana Bread,,270.000,9
2018-05-14,Cookie,Bright,198.000,9
2018-05-14,Cookie,Dark,44.000,2
2018-05-15,Banana Bread,,240.000,8
2018-05-15,Brownie,,30.000,1
2018-05-15,Cookie,Bright,220.000,10
2018-05-15,Cookie,Dark,176.000,8
2018-05-16,Cookie,Bright,154.000,7
2018-05-16,Cookie,Dark,66.000,3
2018-05-16,Banana Bread,,210.000,7
2018-05-16,Brownie,,240.000,8
2018-05-17,Brownie,,240.000,8
2018-05-17,Banana Bread,,210.000,7
2018-05-17,Cookie,Bright,60.500,3
2018-05-17,Cookie,Dark,132.000,6
2018-05-18,Cookie,Bright,308.000,14
2018-05-18,Sourdough roll x3,,160.000,4
2018-05-18,Banana Bread,,240.000,8
2018-05-18,Brownie,,270.000,9
2018-05-18,Sourdough roll,,15.000,1
2018-05-18,Cookie,Dark,154.000,7
2018-05-19,Brownie,,120.000,4
2018-05-19,Sourdough roll,,105.000,7
2018-05-19,Sourdough roll x3,,320.000,8
2018-05-19,Cookie,Dark,132.000,6
2018-05-19,Banana Bread,,382.500,13
2018-05-19,Cookie,Bright,484.000,22
2018-05-20,Sourdough roll x3,,515.790,13
2018-05-20,Banana Bread,,270.000,9
2018-05-20,Brownie,,240.000,8
2018-05-20,Cookie,Bright,258.500,12
2018-05-20,Sourdough roll,,59.210,4
2018-05-20,Cookie,Dark,44.000,2
2018-05-21,Banana Bread,,180.000,6
2018-05-21,Sourdough roll x3,,240.000,6
2018-05-21,Sourdough roll,,90.000,6
2018-05-21,Cookie,Bright,374.000,17
2018-05-21,Cookie,Dark,264.000,12
2018-05-21,Brownie,,240.000,8
2018-05-22,Cookie,Bright,264.000,12
2018-05-22,Banana Bread,,240.000,8
2018-05-22,Brownie,,60.000,2
2018-05-22,Sourdough roll,,15.000,1
2018-05-22,Sourdough roll x3,,40.000,1
2018-05-22,Cookie,Dark,22.000,1
2018-05-23,Sourdough roll,,45.000,3
2018-05-23,Cookie,Bright,66.000,3
2018-05-23,Brownie,,90.000,3
2018-05-23,Banana Bread,,180.000,6
2018-05-23,Sourdough roll x3,,120.000,3
2018-05-24,Cookie,Dark,22.000,1
2018-05-24,Sourdough roll,,30.000,2
2018-05-24,Cookie,Bright,176.000,8
2018-05-24,Banana Bread,,180.000,6
2018-05-24,Sourdough roll x 4,,90.000,2
2018-05-25,Cookie,Bright,154.000,7
2018-05-25,Sourdough roll x 4,,270.000,6
2018-05-25,Sourdough roll,,90.000,6
2018-05-25,Banana Bread,,300.000,10
2018-05-25,Brownie,,210.000,7
2018-05-26,Cookie,Bright,484.000,22
2018-05-26,Banana Bread,,450.000,15
2018-05-26,Sourdough roll x 4,,360.000,8
2018-05-26,Cookie,Dark,110.000,5
2018-05-26,Sourdough roll,,120.000,8
2018-05-26,Brownie,,120.000,4
2018-05-27,Brownie,,60.000,2
2018-05-27,Banana Bread,,240.000,8
2018-05-27,Sourdough roll x 4,,90.000,2
2018-05-27,Sourdough roll,,60.000,4
2018-05-27,Cookie,Dark,132.000,6
2018-05-27,Cookie,Bright,242.000,11
2018-05-28,Sourdough roll x 4,,90.000,2
2018-05-28,Sourdough roll,,60.000,4
2018-05-28,Cookie,Dark,66.000,3
2018-05-28,Cookie,Bright,286.000,13
2018-05-28,Brownie,,150.000,5
2018-05-28,Banana Bread,,300.000,10
2018-05-29,Sourdough roll x 4,,360.000,8
2018-05-29,Cookie,Bright,154.000,7
2018-05-29,Brownie,,90.000,3
2018-05-29,Banana Bread,,230.000,8
2018-05-29,Sourdough roll,,30.000,2
2018-05-30,Brownie,,120.000,4
2018-05-30,Banana Bread,,150.000,5
2018-05-30,Sourdough roll,,45.000,3
2018-05-30,Cookie,Dark,44.000,2
2018-05-30,Cookie,Bright,82.500,4
2018-05-30,Sourdough roll x 4,,135.000,3
2018-05-31,Banana Bread,,140.000,5
2018-05-31,Cookie,Dark,22.000,1
2018-05-31,Brownie,,60.000,2
2018-05-31,Sourdough roll x 4,,90.000,2
2018-05-31,Cookie,Bright,220.000,10
2018-05-31,Sourdough roll,,60.000,4
2018-06-01,Brownie,,210.000,7
2018-06-01,Sourdough roll x 4,,270.000,6
2018-06-01,Banana Bread,,300.000,10
2018-06-01,Cookie,Dark,110.000,5
2018-06-01,Cookie,Bright,176.000,8
2018-06-02,Banana Bread,,330.000,11
2018-06-02,Brownie,,270.000,9
2018-06-02,Cookie,Bright,132.000,6
2018-06-02,Cookie,Dark,44.000,2
2018-06-02,Sourdough roll,,15.000,1
2018-06-02,Sourdough roll x 4,,225.000,5
2018-06-03,Cookie,Dark,22.000,1
2018-06-03,Sourdough roll,,45.000,3
2018-06-03,Brownie,,60.000,2
2018-06-03,Banana Bread,,270.000,9
2018-06-03,Sourdough roll x 4,,180.000,4
2018-06-03,Cookie,Bright,88.000,4
2018-06-04,Cookie,Bright,242.000,11
2018-06-04,Sourdough roll x 4,,135.000,3
2018-06-04,Brownie,,90.000,3
2018-06-04,Sourdough roll,,60.000,4
2018-06-04,Banana Bread,,180.000,6
2018-06-04,Cookie,Dark,154.000,7
2018-06-05,Banana Bread,,270.000,9
2018-06-05,Cookie,Dark,132.000,6
2018-06-05,Cookie,Bright,352.000,16
2018-06-05,Sourdough roll x 4,,585.000,13
2018-06-05,Brownie,,240.000,8
2018-06-05,Sourdough roll,,120.000,8
2018-06-06,Brownie,,90.000,3
2018-06-06,Cookie,Dark,176.000,8
2018-06-06,Banana Bread,,175.500,6
2018-06-06,Cookie,Bright,132.000,6
2018-06-07,Sourdough roll,,30.000,2
2018-06-07,Cookie,Dark,88.000,4
2018-06-07,Banana Bread,,210.000,7
2018-06-07,Cookie,Bright,286.000,13
2018-06-07,Sourdough roll x 4,,225.000,5
2018-06-07,Brownie,,60.000,2
2018-06-08,Sourdough roll,,120.000,8
2018-06-08,Sourdough roll x 4,,562.500,14
2018-06-08,Cookie,Bright,88.000,4
2018-06-08,Cookie,Dark,22.000,1
2018-06-08,Banana Bread,,240.000,8
2018-06-09,Sourdough roll,,120.000,8
2018-06-09,Sourdough roll x 4,,360.000,8
2018-06-09,Cookie,Bright,220.000,10
2018-06-09,Brownie,,90.000,3
2018-06-09,Cookie,Dark,110.000,5
2018-06-09,Banana Bread,,390.000,13
2018-06-10,Sourdough roll,,75.000,5
2018-06-10,Cookie,Dark,88.000,4
2018-06-10,Banana Bread,,150.000,5
2018-06-10,Sourdough roll x 4,,315.000,7
2018-06-10,Brownie,,240.000,8
2018-06-10,Cookie,Bright,220.000,10
2018-06-11,Cookie,Bright,374.000,17
2018-06-11,Brownie,,240.000,8
2018-06-11,Sourdough roll x 4,,180.000,4
2018-06-11,Cookie,Dark,154.000,7
2018-06-11,Banana Bread,,180.000,6
2018-06-12,Banana Bread,,240.000,8
2018-06-12,Cookie,Dark,132.000,6
2018-06-12,Cookie,Bright,302.500,14
2018-06-12,Hindbærsnitte,,20.000,1
2018-06-12,Brownie,,180.000,6
2018-06-12,Sourdough roll x 4,,315.000,7
2018-06-12,Sourdough roll,,30.000,2
2018-06-13,Banana Bread,,240.000,8
2018-06-13,Sourdough roll,,60.000,4
2018-06-13,Cookie,Bright,412.500,19
2018-06-13,Sourdough roll x 4,,135.000,3
2018-06-13,Cookie,Dark,88.000,4
2018-06-14,Sourdough roll,,105.000,7
2018-06-14,Cookie,Dark,176.000,8
2018-06-14,Banana Bread,,390.000,13
2018-06-14,Sourdough roll x 4,,135.000,3
2018-06-14,Cookie,Bright,308.000,14
2018-06-15,Cookie,Bright,396.000,18
2018-06-15,Cookie,Dark,286.000,13
2018-06-15,Sourdough roll x 4,,90.000,2
2018-06-15,Sourdough roll,,75.000,5
2018-06-15,Banana Bread,,300.000,10
2018-06-16,Sourdough roll,,90.000,6
2018-06-16,Cookie,Dark,221.730,11
2018-06-16,Banana Bread,,510.000,17
2018-06-16,Cookie,Bright,507.720,24
2018-06-16,Sourdough roll x 4,,450.000,10
2018-06-17,Cookie,Bright,352.000,16
2018-06-17,Sourdough roll,,60.000,4
2018-06-17,Cookie,Dark,132.000,6
2018-06-17,Sourdough roll x 4,,270.000,6
2018-06-17,Banana Bread,,450.000,15
2018-06-18,Cookie,Dark,198.000,9
2018-06-18,Banana Bread,,412.500,14
2018-06-18,Sourdough roll,,30.000,2
2018-06-18,Cookie,Bright,418.000,19
2018-06-18,Sourdough roll x 4,,180.000,4
2018-06-19,Cookie,Bright,264.000,12
2018-06-19,Cookie,Dark,176.000,8
2018-06-19,Banana Bread,,240.000,8
2018-06-19,Sourdough roll,,60.000,4
2018-06-19,Sourdough roll x 4,,135.000,3
2018-06-20,Sourdough roll x 4,,90.000,2
2018-06-20,Sourdough roll,,60.000,4
2018-06-20,Cookie,Bright,220.000,10
2018-06-20,Cookie,Dark,154.000,7
2018-06-20,Banana Bread,,330.000,11
2018-06-21,Sourdough roll,,75.000,5
2018-06-21,Cookie,Bright,330.000,15
2018-06-21,Sourdough roll x 4,,225.000,5
2018-06-21,Banana Bread,,240.000,8
2018-06-21,Cookie,Dark,176.000,8
2018-06-22,Banana Bread,,420.000,14
2018-06-22,Cookie,Dark,418.000,19
2018-06-22,Sourdough roll,,120.000,8
2018-06-22,Cookie,Bright,462.000,21
2018-06-22,Sourdough roll x 4,,630.000,14
2018-06-23,Cookie,Dark,242.000,11
2018-06-23,Cookie,Bright,638.000,29
2018-06-23,Landbrød,,1260.000,28
2018-06-23,Half Landbrød,,50.000,2
2018-06-23,Banana Bread,,660.000,23
2018-06-24,Cookie,Bright,176.000,8
2018-06-24,Half Landbrød,,50.000,2
2018-06-24,Rugbrød,,96.000,2
2018-06-24,Landbrød,,450.000,10
2018-06-24,Croissant,,322.000,12
2018-06-24,Banana Bread,,315.000,11
2018-06-25,Landbrød,,776.250,18
2018-06-25,Cookie,Bright,154.000,7
2018-06-25,Croissant,,420.000,15
2018-06-25,Banana Bread,,384.880,13
2018-06-25,Rugbrød,,96.000,2
2018-06-25,Pain au chocolat,,150.000,5
2018-06-26,Rugbrød,,48.000,1
2018-06-26,Cookie,Bright,236.500,11
2018-06-26,Banana Bread,,270.000,9
2018-06-26,Landbrød,,360.000,8
2018-06-26,Other brød,,48.000,1
2018-06-27,Pain au chocolat,,240.000,8
2018-06-27,Landbrød,,180.000,4
2018-06-27,Banana Bread,,210.000,7
2018-06-27,Cookie,Bright,154.000,7
2018-06-27,Half Landbrød,,25.000,1
2018-06-27,Croissant,,525.000,19
2018-06-27,Rabarber Kage,,270.000,9
2018-06-28,Half Landbrød,,50.000,2
2018-06-28,Canalé de Bordeaux,,30.000,1
2018-06-28,Pain au chocolat,,150.000,5
2018-06-28,Kouin amann,,50.000,2
2018-06-28,Cookie,Bright,263.180,12
2018-06-28,Landbrød,,403.330,9
2018-06-28,Sukker Croissant,,60.000,2
2018-06-28,Croissant,,557.930,20
2018-06-28,Banana Bread,,300.000,10
2018-06-29,Pain au chocolat,,300.000,10
2018-06-29,Rugbrød,,96.000,2
2018-06-29,Rabarber Kage,,210.000,7
2018-06-29,Landbrød,,1845.000,41
2018-06-29,Banana Bread,,390.000,13
2018-06-29,Cookie,Bright,330.000,15
2018-06-29,Croissant,,532.000,19
2018-06-29,Half Landbrød,,75.000,3
2018-06-30,Banana Bread,,465.000,16
2018-06-30,Half Landbrød,,100.000,4
2018-06-30,Landbrød,,1440.000,32
2018-06-30,Rabarber Kage,,150.000,5
2018-06-30,Other brød,,144.000,3
2018-06-30,Cookie,Bright,242.000,11
2018-06-30,Croissant,,462.000,17
2018-06-30,Pain au chocolat,,680.000,23
2018-06-30,Rugbrød,,96.000,2
2018-07-01,Other brød,,336.000,7
2018-07-01,Pain au chocolat,,390.000,13
2018-07-01,Rabarber Kage,,120.000,4
2018-07-01,Croissant,,588.000,21
2018-07-01,Half Landbrød,,25.000,1
2018-07-01,Rugbrød,,48.000,1
2018-07-01,Landbrød,,720.000,16
2018-07-01,Cookie,Bright,242.000,11
2018-07-01,Banana Bread,,270.000,9
2018-07-02,Pain au chocolat,,390.000,13
2018-07-02,Croissant,,644.000,23
2018-07-02,Banana Bread,,540.000,18
2018-07-02,Other brød,,96.000,2
2018-07-02,Cookie,Bright,176.000,8
2018-07-02,Half Landbrød,,50.000,2
2018-07-02,Landbrød,,1485.000,33
2018-07-03,Half Landbrød,,50.000,2
2018-07-03,Banana Bread,,270.000,9
2018-07-03,Landbrød,,1125.000,25
2018-07-03,Cookie,Bright,352.000,16
2018-07-03,Rugbrød,,96.000,2
2018-07-03,Other brød,,48.000,1
2018-07-04,Croissant au jambon,,176.000,6
2018-07-04,Pain au chocolat,,300.000,10
2018-07-04,Cookie,Bright,330.000,15
2018-07-04,Landbrød,,945.000,21
2018-07-04,Croissant,,504.000,18
2018-07-04,Rugbrød,,48.000,1
2018-07-04,Rabarber Kage,,120.000,4
2018-07-04,Banana Bread,,270.000,9
2018-07-04,Half Landbrød,,50.000,2
2018-07-05,Arla Unika brød,,72.000,2
2018-07-05,Croissant au jambon,,32.000,1
2018-07-05,Landbrød,,720.000,16
2018-07-05,Kouign-Amann,,150.000,6
2018-07-05,Rugbrød,,96.000,2
2018-07-05,Half Landbrød,,25.000,1
2018-07-05,Pain au chocolat,,570.000,19
2018-07-05,Banana Bread,,300.000,10
2018-07-05,Croissant,,476.000,17
2018-07-05,Rabarber Kage,,240.000,8
2018-07-05,Cookie,Bright,308.000,14
2018-07-06,Landbrød,,2700.000,60
2018-07-06,Banana Bread,,330.000,11
2018-07-06,Kouign-Amann,,175.000,7
2018-07-06,Other brød,,48.000,1
2018-07-06,Croissant,,672.000,24
2018-07-06,Rabarber Kage,,180.000,6
2018-07-06,Pain au chocolat,,660.000,22
2018-07-06,Cookie,Bright,462.000,21
2018-07-06,Rugbrød,,192.000,4
2018-07-06,Croissant au jambon,,216.000,7
2018-07-07,Pain au chocolat,,660.000,22
2018-07-07,Rabarber Kage,,240.000,8
2018-07-07,Half Landbrød,,50.000,2
2018-07-07,Landbrød,,1285.000,29
2018-07-07,Banana Bread,,450.000,15
2018-07-07,Croissant,,560.000,20
2018-07-07,Croissant au jambon,,208.000,7
2018-07-07,Rugbrød,,144.000,3
2018-07-07,Kouign-Amann,,225.000,9
2018-07-07,Cookie,Bright,374.000,17
2018-07-08,Croissant au jambon,,152.000,5
2018-07-08,Banana Bread,,120.000,4
2018-07-08,Rugbrød,,48.000,1
2018-07-08,Rabarber Kage,,150.000,5
2018-07-08,Half Landbrød,,75.000,3
2018-07-08,Landbrød,,495.000,11
2018-07-08,Kouign-Amann,,175.000,7
2018-07-08,Croissant,,364.000,13
2018-07-08,Cookie,Bright,66.000,3
2018-07-08,Pain au chocolat,,420.000,14
2018-07-08,Other brød,,48.000,1
2018-07-09,Other brød,,96.000,2
2018-07-09,Rabarber Kage,,180.000,6
2018-07-09,Rugbrød,,192.000,4
2018-07-09,Pain au chocolat,,420.000,14
2018-07-09,Landbrød,,1530.000,34
2018-07-09,Croissant,,336.000,12
2018-07-09,Kouign-Amann,,275.000,11
2018-07-09,Cookie,Bright,330.000,15
2018-07-09,Banana Bread,,510.000,17
2018-07-09,Half Landbrød,,50.000,2
2018-07-10,Other brød,,144.000,3
2018-07-10,Kouign-Amann,,237.500,10
2018-07-10,Croissant au jambon,,64.000,2
2018-07-10,Pain au chocolat,,300.000,10
2018-07-10,Half Landbrød,,25.000,1
2018-07-10,Cookie,Bright,242.000,11
2018-07-10,Landbrød,,1518.750,34
2018-07-10,Banana Bread,,300.000,10
2018-07-10,Rugbrød,,48.000,1
2018-07-10,Croissant,,504.000,18
2018-07-11,Pain au chocolat,,592.500,20
2018-07-11,Croissant,,308.000,11
2018-07-11,Rugbrød,,48.000,1
2018-07-11,Kouign-Amann,,225.000,9
2018-07-11,Other brød,,96.000,2
2018-07-11,Cookie,Bright,308.000,14
2018-07-11,Banana Bread,,300.000,10
2018-07-11,Half Landbrød,,75.000,3
2018-07-11,Landbrød,,945.000,21
2018-07-11,Croissant au jambon,,224.000,7
2018-07-12,Landbrød,,1350.000,30
2018-07-12,Banana Bread,,510.000,17
2018-07-12,Other brød,,48.000,1
2018-07-12,Rugbrød,,96.000,2
2018-07-12,Cookie,Bright,396.000,18
2018-07-12,Pain au chocolat,,270.000,9
2018-07-12,Croissant au jambon,,160.000,5
2018-07-12,Croissant,,504.000,18
2018-07-13,Cookie,Bright,286.000,13
2018-07-13,Landbrød,,2160.000,48
2018-07-13,Croissant au jambon,,224.000,7
2018-07-13,Croissant,,392.000,14
2018-07-13,Pain au chocolat,,570.000,19
2018-07-13,Kouign-Amann,,325.000,13
2018-07-13,Banana Bread,,292.500,10
2018-07-13,Other brød,,192.000,4
2018-07-13,Half Landbrød,,50.000,2
2018-07-13,Rugbrød,,240.000,5
2018-07-14,Kouign-Amann,,250.000,10
2018-07-14,Cookie,Bright,264.000,12
2018-07-14,Other brød,,144.000,3
2018-07-14,Pain au chocolat,,540.000,18
2018-07-14,Half Landbrød,,75.000,3
2018-07-14,Rugbrød,,48.000,1
2018-07-14,Banana Bread,,630.000,21
2018-07-14,Landbrød,,2295.000,51
2018-07-14,Croissant au jambon,,224.000,7
2018-07-14,Croissant,,784.000,28
2018-07-15,Croissant,,84.000,3
2018-07-15,Banana Bread,,150.000,5
2018-07-15,Cookie,Bright,132.000,6
2018-07-15,Croissant au jambon,,96.000,3
2018-07-15,Rugbrød,,48.000,1
2018-07-15,Pain au chocolat,,330.000,11
2018-07-15,Kouign-Amann,,150.000,6
2018-07-15,Landbrød,,697.500,16
2018-07-16,Croissant,,336.000,13
2018-07-16,Landbrød,,1620.000,36
2018-07-16,Rugbrød,,96.000,2
2018-07-16,Kouign-Amann,,227.940,10
2018-07-16,Cookie,Bright,308.000,14
2018-07-16,Pain au chocolat,,330.000,11
2018-07-16,Croissant au jambon,,128.000,4
2018-07-16,Other brød,,96.000,2
2018-07-16,Banana Bread,,360.000,12
2018-07-16,Half Landbrød,,25.000,1
2018-07-17,Croissant,,252.000,9
2018-07-17,Croissant au jambon,,96.000,3
2018-07-17,Other brød,,96.000,2
2018-07-17,Half Landbrød,,25.000,1
2018-07-17,Rugbrød,,288.000,6
2018-07-17,Cookie,Bright,110.000,5
2018-07-17,Kouign-Amann,,125.000,5
2018-07-17,Pain au chocolat,,180.000,6
2018-07-17,Banana Bread,,300.000,10
2018-07-17,Landbrød,,1620.000,36
2018-07-18,Landbrød,,1440.000,32
2018-07-18,Kouign-Amann,,75.000,3
2018-07-18,Banana Bread,,390.000,13
2018-07-18,Cookie,Bright,352.000,16
2018-07-18,Half Landbrød,,75.000,3
2018-07-18,Other brød,,132.000,3
2018-07-18,Croissant,,224.000,8
2018-07-18,Pain au chocolat,,360.000,12
2018-07-18,Croissant au jambon,,162.000,6
2018-07-18,Rugbrød,,96.000,2
2018-07-19,Half Landbrød,,25.000,1
2018-07-19,Kouign-Amann,,200.000,8
2018-07-19,Rugbrød,,48.000,1
2018-07-19,Other brød,,144.000,3
2018-07-19,Croissant,,448.000,16
2018-07-19,Pain au chocolat,,390.000,13
2018-07-19,Croissant au jambon,,160.000,5
2018-07-19,Landbrød,,1980.000,44
2018-07-19,Banana Bread,,330.000,11
2018-07-19,Cookie,Bright,242.000,11
2018-07-20,Kouign-Amann,,50.000,2
2018-07-20,Landbrød,,2835.000,63
2018-07-20,Pain au chocolat,,420.000,14
2018-07-20,Rugbrød,,96.000,2
2018-07-20,Banana Bread,,420.000,14
2018-07-20,Cookie,Bright,132.000,6
2018-07-20,Croissant,,532.000,19
2018-07-20,Croissant au jambon,,96.000,3
2018-07-21,Kouign-Amann,,250.000,10
2018-07-21,Croissant,,357.000,13
2018-07-21,Cookie,Bright,286.000,13
2018-07-21,Croissant au jambon,,288.000,9
2018-07-21,Half Landbrød,,100.000,4
2018-07-21,Rugbrød,,96.000,2
2018-07-21,Landbrød,,1215.000,27
2018-07-21,Pain au chocolat,,390.000,13
2018-07-21,Banana Bread,,420.000,14
2018-07-22,Rugbrød,,48.000,1
2018-07-22,Croissant au jambon,,256.000,8
2018-07-22,Other brød,,48.000,1
2018-07-22,Banana Bread,,450.000,15
2018-07-22,Landbrød,,270.000,6
2018-07-22,Kouign-Amann,,175.000,7
2018-07-22,Cookie,Bright,374.000,17
2018-07-22,Croissant,,588.000,21
2018-07-22,Pain au chocolat,,450.000,15
2018-07-23,Banana Bread,,360.000,12
2018-07-23,Croissant,,504.000,18
2018-07-23,Croissant au jambon,,96.000,3
2018-07-23,Kouign-Amann,,50.000,2
2018-07-23,Pain au chocolat,,360.000,12
2018-07-23,Landbrød,,1620.000,36
2018-07-23,Cookie,Bright,352.000,16
2018-07-23,Half Landbrød,,50.000,2
2018-07-23,Other brød,,96.000,2
2018-07-23,Rugbrød,,144.000,3
2018-07-24,Rugbrød,,144.000,3
2018-07-24,Landbrød,,1395.000,31
2018-07-24,Banana Bread,,390.000,13
2018-07-24,Half Landbrød,,25.000,1
2018-07-24,Croissant,,504.000,18
2018-07-24,Croissant au jambon,,64.000,2
2018-07-24,Kouign-Amann,,200.000,8
2018-07-24,Cookie,Bright,88.000,4
2018-07-24,Pain au chocolat,,360.000,12
2018-07-25,Pain au chocolat,,270.000,9
2018-07-25,Rugbrød,,240.000,5
2018-07-25,Croissant au jambon,,96.000,3
2018-07-25,Croissant,,308.000,11
2018-07-25,Banana Bread,,390.000,13
2018-07-25,Other brød,,240.000,5
2018-07-25,Landbrød,,1980.000,44
2018-07-25,Half Landbrød,,25.000,1
2018-07-25,Cookie,Bright,198.000,9
2018-07-26,Croissant au jambon,,88.010,3
2018-07-26,Rugbrød,,96.000,2
2018-07-26,Croissant,,497.010,18
2018-07-26,Banana Bread,,330.000,11
2018-07-26,Half Landbrød,,50.000,2
2018-07-26,Landbrød,,945.000,21
2018-07-26,Other brød,,144.000,3
2018-07-26,Cookie,Bright,132.000,6
2018-07-26,Pain au chocolat,,630.000,21
2018-07-27,Pain au chocolat,,390.000,13
2018-07-27,Rugbrød,,144.000,3
2018-07-27,Croissant au jambon,,112.000,4
2018-07-27,Other brød,,240.000,5
2018-07-27,Croissant,,364.000,13
2018-07-27,Landbrød,,3690.000,82
2018-07-27,Cookie,Bright,308.000,14
2018-07-28,Cookie,Bright,308.000,14
2018-07-28,Half Landbrød,,50.000,2
2018-07-28,Croissant,,476.000,17
2018-07-28,Other brød,,192.000,4
2018-07-28,Banana Bread,,210.000,7
2018-07-28,Pain au chocolat,,630.000,21
